#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1711569318777287483,0.0296705961227,0.490437507629,0.0,1.2221070229000002,-9.609876264,-1.08666344395
1711569318779812574,0.0488692186773,0.49392816424400005,0.022689279168799998,1.31585439142,-9.794903909,-0.8350257381899999
1711569318782335758,0.0488692186773,0.492182850838,0.0488692186773,1.40953094709,-9.979791791830001,-0.583578109062
1711569318784860849,0.024434609338599998,0.48694685101499996,0.0750491544604,1.4252138948800002,-10.0447651487,-0.433071540792
1711569318787384748,-0.008726646192370001,0.483456194401,0.09250245243310001,1.1934384871200001,-9.729156133810001,-0.603204551599
1711569318789908886,-0.0296705961227,0.485201537609,0.09599310904740001,0.9616411848309999,-9.41351730512,-0.773353633918
1711569318792433023,-0.024434609338599998,0.49392816424400005,0.09075711667539998,0.729843882544,-9.097878476430001,-0.943502716236
1711569318794957161,-0.00349065847695,0.507890820503,0.0802851468325,0.5719433882180001,-8.93586721224,-1.0345692545899998
1711569318797481298,0.0174532923847,0.518362760544,0.0750491544604,0.621261970189,-9.20465347349,-0.903875040846
1711569318800005436,0.033161256462300004,0.527089416981,0.069813169539,0.6705805521589999,-9.47343973473,-0.773180827102
1711569318802529573,0.033161256462300004,0.528834760189,0.07155849784610001,0.719899134129,-9.74222599598,-0.642486613357
1711569318805053711,0.0157079622149,0.527089416981,0.0733038261533,0.712098974318,-9.88971305709,-0.592185472645
1711569318807577848,-0.0104719754308,0.523598790169,0.07853981852530001,0.561709458786,-9.73439276884,-0.7425749656999999
1711569318810101986,-0.0279252678156,0.525344073772,0.0837758034468,0.411319943254,-9.579072480599999,-0.892964458755
1711569318812626123,-0.0209439508617,0.530580103397,0.0855211317539,0.260930427722,-9.42375219235,-1.0433539518100001
1711569318815150499,0.00174532923847,0.535816073418,0.07853981852530001,0.14245889169,-9.38627385004,-1.07590084484
1711569318817674875,0.024434609338599998,0.5410520434380001,0.0680678412318,0.0956073825849,-9.613133640860001,-0.844109182261
1711569318820199013,0.0296705961227,0.542797386646,0.0558505356312,0.0487602984428,-9.839972005560002,-0.612339411608
1711569318822723150,0.0174532923847,0.539306759834,0.0418879017234,0.00191321430069,-10.066810370299999,-0.380569640954
1711569318825247288,0.00174532923847,0.535816073418,0.024434609338599998,0.00814274463003,-10.1197225398,-0.317826520242
1711569318827771425,-0.0174532923847,0.528834760189,0.008726646192370001,0.121570080742,-9.82135935637,-0.596463236448
1711569318830295801,-0.0349065847695,0.525344073772,-0.00174532923847,0.235008130685,-9.52296799088,-0.8751262714139999
1711569318832820177,-0.04363323003050001,0.525344073772,-0.008726646192370001,0.348446180628,-9.224576625389998,-1.15378930638
1711569318835344553,-0.0366519130766,0.528834760189,-0.0104719754308,0.464493660018,-9.1219078486,-1.2515834132700001
1711569318837868690,-0.012217304669299999,0.527089416981,-0.012217304669299999,0.5852840104029999,-9.37581413386,-1.01986316211
1711569318840393066,0.012217304669299999,0.523598790169,-0.012217304669299999,0.706085770097,-9.629744401950001,-0.7881210237
1711569318842917204,0.0314159244299,0.514872133732,-0.008726646192370001,0.826876120483,-9.883650687200001,-0.556400772538
1711569318845441580,0.0314159244299,0.507890820503,0.0,0.8827212256010001,-9.979825204660001,-0.449932294582
1711569318847965717,0.0209439508617,0.5009095072749999,0.008726646192370001,0.8309404086100001,-9.81461978802,-0.551028164669
1711569318850490332,0.00523598771542,0.497418820858,0.0069813169539,0.779149809657,-9.649383162280001,-0.65214313287
1711569318853014469,-0.012217304669299999,0.49392816424400005,0.0,0.727368992666,-9.484177745650001,-0.753239002957
1711569318855538845,-0.0296705961227,0.490437507629,-0.00174532923847,0.7061227992649999,-9.43126212371,-0.8090265802940001
1711569318858063221,-0.0349065847695,0.48869219422300003,0.0,0.7307797343860001,-9.54714974725,-0.7966981202269999
1711569318860587597,-0.024434609338599998,0.48869219422300003,0.00174532923847,0.755436669506,-9.66303737079,-0.78436966016
1711569318863112926,-0.00349065847695,0.48694685101499996,0.00349065847695,0.780102919676,-9.77896877507,-0.772036542571
1711569318865637302,0.0104719754308,0.483456194401,0.008726646192370001,0.821436361654,-9.84900334839,-0.771172006958
1711569318868160725,0.0157079622149,0.474729537964,0.012217304669299999,0.8855262495640001,-9.85639832336,-0.785961986854
1711569318870685101,0.0104719754308,0.464257568121,0.0157079622149,0.949640358899,-9.8637960931,-0.800757556311
1711569318873209476,0.00349065847695,0.45378559827799997,0.0174532923847,1.01375446823,-9.871193862839998,-0.815553125768
1711569318875734806,-0.00349065847695,0.446804285049,0.0209439508617,1.04821213602,-9.81483044002,-0.8248579847930001
1711569318878259182,-0.00523598771542,0.44331362843500005,0.026179939508400002,1.0457459784999998,-9.67919153647,-0.827324142315
1711569318880783796,0.00349065847695,0.446804285049,0.0314159244299,1.04327958805,-9.54353982229,-0.829790532757
1711569318883308411,0.0191986225545,0.452040284872,0.033161256462300004,1.0408131976100001,-9.40788810811,-0.8322569231999999
1711569318885832787,0.024434609338599998,0.46076691150700005,0.0349065847695,1.03718968941,-9.45284846097,-0.7363268249959999
1711569318888357162,0.012217304669299999,0.467748224735,0.038397245109099996,1.03225842847,-9.70187761752,-0.529213510454
1711569318890881538,-0.0104719754308,0.47123888134999997,0.0418879017234,1.02732716754,-9.95090677408,-0.322100195912
1711569318893405914,-0.033161256462300004,0.472984224558,0.04363323003050001,1.02239590661,-10.199935930599999,-0.11498688137
1711569318895930767,-0.054105207324,0.47123888134999997,0.0488692186773,0.981042290632,-10.1297279552,-0.196769013301
1711569318898455143,-0.0663225129247,0.469493567944,0.0558505356312,0.9021363447299999,-9.730266643450001,-0.576503811917
1711569318900979519,-0.0663225129247,0.47123888134999997,0.0628318488598,0.823230398828,-9.33080533166,-0.9562386105320001
1711569318903504133,-0.0471238903701,0.474729537964,0.069813169539,0.744317000533,-8.93130629214,-1.33600927379
1711569318906028509,-0.0191986225545,0.481710880995,0.0750491544604,0.685744918928,-8.92835504834,-1.33194259645
1711569318908553123,0.00349065847695,0.48869219422300003,0.0750491544604,0.646288234769,-9.2982613799,-0.966968193037
1711569318911077738,0.012217304669299999,0.497418820858,0.07679449021819999,0.6068315506090001,-9.66816771146,-0.601993789621
1711569318913602352,0.0104719754308,0.502654790878,0.0750491544604,0.56737486645,-10.038074043,-0.237019386205
1711569318916126728,0.0,0.504400134087,0.0733038261533,0.502688041933,-10.1024722054,-0.189505884866
1711569318918651342,-0.012217304669299999,0.5009095072749999,0.0680678412318,0.416378576267,-9.90519352947,-0.413910495598
1711569318921175957,-0.0209439508617,0.497418820858,0.06457718461749999,0.330069110601,-9.70791485358,-0.63831510633
1711569318923700333,-0.0191986225545,0.497418820858,0.0610865242779,0.24376779579500002,-9.51065480822,-0.862698524824
1711569318926225185,-0.00523598771542,0.497418820858,0.0558505356312,0.18516091553599998,-9.41726428834,-0.875166263026
1711569318928749800,0.012217304669299999,0.5009095072749999,0.0488692186773,0.14817553565400002,-9.40493584993,-0.722293356894
1711569318931274414,0.0279252678156,0.502654790878,0.038397245109099996,0.111190155773,-9.392607411510001,-0.569420450761
1711569318933799982,0.0314159244299,0.506145477295,0.026179939508400002,0.07419080464569999,-9.38027431602,-0.416489796812
1711569318936323643,0.024434609338599998,0.509636163712,0.0139626339078,0.15109394690300001,-9.457321115360001,-0.331417343865
1711569318938848257,0.008726646192370001,0.513126790524,0.0,0.30890947484299996,-9.59787556529,-0.29442933388099995
1711569318941372871,-0.0104719754308,0.509636163712,-0.0069813169539,0.466725002782,-9.738430015219999,-0.257441323896
1711569318943897486,-0.0349065847695,0.504400134087,-0.00523598771542,0.624540530722,-9.87898446515,-0.220453313911
1711569318946422100,-0.0506145469844,0.5009095072749999,0.00523598771542,0.634030334171,-9.830764236919999,-0.31680257504799997
1711569318948947906,-0.0471238903701,0.497418820858,0.0157079622149,0.54769241597,-9.66055525387,-0.49934559996000005
1711569318951472759,-0.0296705961227,0.497418820858,0.0209439508617,0.461387096567,-9.490410537010002,-0.681819701698
1711569318953996420,-0.0104719754308,0.495673507452,0.0209439508617,0.375122525663,-9.32034615287,-0.8642076494700002
1711569318956521988,0.0,0.497418820858,0.0174532923847,0.391451032405,-9.45035084855,-0.79008776139
1711569318959046602,0.00523598771542,0.504400134087,0.00523598771542,0.467885670568,-9.756089341260001,-0.5657151220359999
1711569318961571455,0.0,0.507890820503,-0.0139626339078,0.5443275270369999,-10.0618567072,-0.341321293463
1711569318964096308,-0.0139626339078,0.506145477295,-0.033161256462300004,0.620769383506,-10.3676240731,-0.11692746489
1711569318966620922,-0.0418879017234,0.5009095072749999,-0.038397245109099996,0.747164378094,-10.373576701000001,-0.22134882171700002
1711569318969145775,-0.0680678412318,0.49392816424400005,-0.0279252678156,0.900040816265,-10.220700277799999,-0.499978457397
1711569318971670389,-0.07679449021819999,0.492182850838,-0.008726646192370001,1.05290281851,-10.0678382906,-0.77858178244
1711569318974195242,-0.0663225129247,0.49392816424400005,0.012217304669299999,1.20577925668,-9.91496186739,-1.05721141812
1711569318976719856,-0.0471238903701,0.499164164066,0.0366519130766,1.14519074196,-9.85548448384,-1.12236423759
1711569318979244947,-0.026179939508400002,0.507890820503,0.0610865242779,0.982435926963,-9.84068861745,-1.08537451168
1711569318981769562,-0.0104719754308,0.514872133732,0.0733038261533,0.81971184652,-9.82589554512,-1.0483917709000001
1711569318984294415,0.0,0.5166174769399999,0.0750491544604,0.656972398802,-9.81110107575,-1.01140553755
1711569318986819029,0.00174532923847,0.518362760544,0.069813169539,0.6442133140690001,-9.772172858680001,-0.9364954291680001
1711569318989343882,0.00174532923847,0.520108103752,0.0593411922455,0.695998964902,-9.722853037050001,-0.8452540529320001
1711569318991868973,0.0,0.523598790169,0.04363323003050001,0.7477895057870001,-9.673528558220001,-0.754004060891
1711569318994393826,-0.00174532923847,0.525344073772,0.0296705961227,0.79957515662,-9.6242087366,-0.662762684655
1711569318996918440,-0.0069813169539,0.52185344696,0.0209439508617,0.813951909542,-9.55708868725,-0.616061040762
1711569318999443293,-0.012217304669299999,0.520108103752,0.0209439508617,0.813951909542,-9.48311809672,-0.586472759589
1711569319001968145,-0.0174532923847,0.518362760544,0.0209439508617,0.813951909542,-9.40914750618,-0.556884478416
1711569319004493237,-0.022689279168799998,0.5166174769399999,0.0157079622149,0.813951909542,-9.335169930700001,-0.5272934032600001
1711569319007018089,-0.0349065847695,0.514872133732,0.00349065847695,0.788230640432,-9.275898312639999,-0.5711949810570001
1711569319009542942,-0.0488692186773,0.509636163712,-0.00349065847695,0.753711791126,-9.22165426101,-0.64023267967
1711569319012067795,-0.0610865242779,0.504400134087,-0.0104719754308,0.719192941819,-9.167410209380002,-0.709270378282
1711569319014592886,-0.0610865242779,0.497418820858,-0.0139626339078,0.684670832943,-9.11316103555,-0.778314596035
1711569319017117739,-0.0558505356312,0.48694685101499996,-0.0157079622149,0.71263236472,-9.2482516757,-0.625830968905
1711569319019642591,-0.0558505356312,0.474729537964,-0.00523598771542,0.759479383056,-9.440571124560002,-0.406389715276
1711569319022167444,-0.06457718461749999,0.464257568121,0.00523598771542,0.8063264013920001,-9.63289057341,-0.186948461648
1711569319024692535,-0.0820304751396,0.457276254892,0.0157079622149,0.853177843432,-9.82522818275,0.0325135135339
1711569319027217627,-0.10297442227600001,0.452040284872,0.0157079622149,0.8707837616159999,-9.69977026474,-0.260784561277
1711569319029742479,-0.127409040928,0.446804285049,0.0139626339078,0.880646053701,-9.490196396839998,-0.689794338152
1711569319032268524,-0.148352980614,0.446804285049,0.0191986225545,0.890513002203,-9.28052357999,-1.11900666922
1711569319034793377,-0.150098308921,0.44854962825800004,0.0314159244299,0.900375294288,-9.07094971209,-1.5480164460899999
1711569319037318468,-0.123918376863,0.44854962825800004,0.0366519130766,0.8420069864830001,-9.28077068616,-1.44929628214
1711569319039843559,-0.07679449021819999,0.441568285227,0.0418879017234,0.768027519672,-9.58655240437,-1.22982390441
1711569319042368412,-0.0366519130766,0.434586971998,0.0506145469844,0.6940550379870001,-9.892305250739998,-1.0103722492
1711569319044893503,-0.0174532923847,0.42760565876999995,0.0593411922455,0.620075571176,-10.198086969,-0.7908998714669999
1711569319047418356,-0.0139626339078,0.418879032135,0.054105207324,0.48420569763899995,-10.183982029700001,-0.854157311718
1711569319049943686,-0.022689279168799998,0.404916375875,0.0366519130766,0.33624686902400003,-10.1075367622,-0.97252438735
1711569319052468777,-0.0488692186773,0.387463092804,0.022689279168799998,0.188302009333,-10.031098712,-1.09088028784
1711569319054993629,-0.0802851468325,0.370009809732,0.0139626339078,0.0403711185635,-9.954667879,-1.20922501319
1711569319057518721,-0.0994837656617,0.357792496681,0.00349065847695,0.189179924663,-9.91850807327,-1.31273414629
1711569319060044050,-0.0837758034468,0.34906584024400006,-0.0157079622149,0.386439638395,-9.88891916665,-1.41382972711
1711569319062568903,-0.0471238903701,0.34382987022399997,-0.033161256462300004,0.583662105203,-9.85933584706,-1.5149062188799998
1711569319065093994,-0.00349065847695,0.34033921361,-0.033161256462300004,0.7809031954719999,-9.829749733949999,-1.6159922551800001
1711569319067619085,0.0279252678156,0.335103213787,-0.0209439508617,1.0455803625799998,-10.069873614199999,-1.33861674253
1711569319070144176,0.04537855833769999,0.32637655735,-0.0069813169539,1.31926536699,-10.34602426,-1.01068787303
1711569319072669506,0.038397245109099996,0.317649930716,0.00349065847695,1.59297621268,-10.62220098,-0.682728040549
1711569319075194597,0.00174532923847,0.308923274279,0.024434609338599998,1.86666121709,-10.898351625899998,-0.35479917104599995
1711569319077719688,-0.04537855833769999,0.307177960873,0.0523598790169,1.71418765473,-10.4672128137,-0.716310094142
1711569319080244780,-0.07679449021819999,0.308923274279,0.0802851468325,1.51693720623,-9.9617584252,-1.1502611123100002
1711569319082770109,-0.0750491544604,0.319395244122,0.0994837656617,1.31966813339,-9.45625631176,-1.5842531040399999
1711569319085295200,-0.04537855833769999,0.333357870579,0.118682384491,1.1224176848899998,-8.95080192322,-2.0182041222
1711569319087820292,-0.0104719754308,0.34557518363000006,0.143116995692,0.874824413863,-9.330573210689998,-1.59437341477
1711569319090345383,0.0174532923847,0.354301840067,0.160570293665,0.623306196062,-9.77936056613,-1.10366628985
1711569319092870712,0.0366519130766,0.354301840067,0.165806278586,0.371764229964,-10.228190296000001,-0.612912832468
1711569319095396042,0.0366519130766,0.35081118345299994,0.153588980436,0.120222263866,-10.677020025800001,-0.12215937508500001
1711569319097922087,0.0104719754308,0.34906584024400006,0.13788101077099998,0.08676612114289999,-10.2816046454,-0.442814610454
1711569319100447178,-0.0279252678156,0.35255649685900003,0.118682384491,0.0645780780337,-9.84277449967,-0.8052193055169999
1711569319102972746,-0.0610865242779,0.36128315329599997,0.09599310904740001,0.0423858449438,-9.4038614854,-1.16769243693
1711569319105496883,-0.0680678412318,0.373500466347,0.07155849784610001,0.020206181796200002,-8.96519707663,-1.52996025929
1711569319108023167,-0.0506145469844,0.390953749418,0.0558505356312,0.142065580632,-9.126344928450001,-1.3475620027700002
1711569319110548258,-0.026179939508400002,0.40840703249,0.0506145469844,0.26781871834800003,-9.30387870426,-1.1503021886
1711569319113073826,-0.00523598771542,0.42760565876999995,0.054105207324,0.393595603234,-9.48144600547,-0.953005123965
1711569319115598917,0.00523598771542,0.441568285227,0.0523598790169,0.5193487409499999,-9.65897978127,-0.7557453097939999
1711569319118124247,0.008726646192370001,0.452040284872,0.04537855833769999,0.436186170334,-9.64234492231,-0.8485096372419999
1711569319120649338,-0.00523598771542,0.457276254892,0.038397245109099996,0.35235870376199996,-9.62508635633,-0.942199145262
1711569319123174906,-0.033161256462300004,0.462512254715,0.0349065847695,0.268515407246,-9.60782453126,-1.0359063455700002
1711569319125700235,-0.0523598790169,0.467748224735,0.024434609338599998,0.18652003768199998,-9.59008006791,-1.1287816153399999
1711569319128225565,-0.04537855833769999,0.474729537964,0.008726646192370001,0.19638372772999999,-9.54815946482,-1.18056597967
1711569319130750656,-0.0191986225545,0.481710880995,0.0,0.20624648654,-9.5062428195,-1.23234545499
1711569319133276224,0.008726646192370001,0.483456194401,0.00523598771542,0.216111107828,-9.46431825865,-1.28413470832
1711569319135801554,0.033161256462300004,0.47647488117200004,0.008726646192370001,0.229032808016,-9.43494645905,-1.32105031055
1711569319138326883,0.04537855833769999,0.466002911329,0.00349065847695,0.310398580624,-9.6864407048,-1.02517478946
1711569319140852213,0.04363323003050001,0.45902159810099996,-0.008726646192370001,0.391764353231,-9.93793495055,-0.729299268375
1711569319143377781,0.0209439508617,0.452040284872,-0.0191986225545,0.473137807653,-10.1894529401,-0.43339581342100003
1711569319145903111,-0.0139626339078,0.439822971821,-0.0296705961227,0.5546651303600001,-10.398459301900001,-0.18323918716499998
1711569319148428440,-0.04537855833769999,0.42586034536399997,-0.0401425734162,0.638496520634,-10.001492932,-0.585136769913
1711569319150953770,-0.054105207324,0.413643032312,-0.0488692186773,0.722327910907,-9.60452656206,-0.987034352661
1711569319153479338,-0.0366519130766,0.404916375875,-0.0488692186773,0.8061672157750001,-9.20752271422,-1.38896987891
1711569319156004667,-0.00523598771542,0.396189749241,-0.038397245109099996,0.8843396717890001,-8.877592961980001,-1.7203484139200003
1711569319158529997,0.024434609338599998,0.378736436367,-0.024434609338599998,0.904064718017,-9.24004033988,-1.3233820889799999
1711569319161055565,0.0401425734162,0.36302846670199995,-0.0104719754308,0.9237916265039999,-9.60252193675,-0.9263782861040001
1711569319163581133,0.0366519130766,0.35081118345299994,-0.00349065847695,0.943518534992,-9.96500353362,-0.5293744832289999
1711569319166106462,0.022689279168799998,0.342084527016,-0.00174532923847,0.9755721998899999,-10.2671752536,-0.194601823378
1711569319168631792,-0.00174532923847,0.335103213787,-0.00523598771542,1.10624433953,-10.0871929218,-0.357325643383
1711569319171157360,-0.033161256462300004,0.33161255717300003,-0.0069813169539,1.23692881605,-9.90719359769,-0.520064826287
1711569319173682928,-0.0593411922455,0.333357870579,0.00523598771542,1.3676132925600002,-9.72719427358,-0.68280400919
1711569319176208496,-0.0663225129247,0.33859387040100003,0.026179939508400002,1.46793137595,-9.5660089127,-0.827059295827
1711569319178733826,-0.0523598790169,0.342084527016,0.0523598790169,1.37177640979,-9.52656078293,-0.851714406901
1711569319181259632,-0.0296705961227,0.34557518363000006,0.0820304751396,1.27560328749,-9.4871052045,-0.876374173396
1711569319183784962,-0.0104719754308,0.35081118345299994,0.118682384491,1.1794483213299998,-9.44765707474,-0.901029284471
1711569319186311483,-0.00174532923847,0.357792496681,0.148352980614,1.06621334026,-9.42135214499,-0.9071142635289999
1711569319188835859,0.0,0.36477380990999997,0.160570293665,0.861638520092,-9.46571769067,-0.813453517287
1711569319191362619,-0.00174532923847,0.375245779753,0.15184363722799998,0.656870486075,-9.510125138080001,-0.719704311708
1711569319193888187,-0.0104719754308,0.390953749418,0.134390354156,0.45219905898199997,-9.55451163462,-0.625999335798
1711569319196413755,-0.0191986225545,0.40840703249,0.111701071262,0.290166353914,-9.59490032714,-0.553169451801
1711569319198939562,-0.0191986225545,0.42586034536399997,0.0855211317539,0.322223310436,-9.61709356323,-0.575362717864
1711569319201464891,-0.008726646192370001,0.436332315207,0.0663225129247,0.35427421505,-9.63928260954,-0.597551794147
1711569319203990459,0.00523598771542,0.44331362843500005,0.0523598790169,0.38632814561800005,-9.661473750739999,-0.61974296532
1711569319206516027,0.012217304669299999,0.450294941664,0.04363323003050001,0.412879822653,-9.682164539310001,-0.635931434466
1711569319209041834,0.012217304669299999,0.455530941486,0.0296705961227,0.417812128671,-9.69696143488,-0.628532971691
1711569319211567402,0.008726646192370001,0.455530941486,0.0104719754308,0.422743969114,-9.71175693373,-0.621135207279
1711569319214092970,0.00523598771542,0.45378559827799997,-0.00523598771542,0.427675809557,-9.72655243258,-0.6137374428679999
1711569319216618538,0.0,0.44854962825800004,-0.012217304669299999,0.461597609041,-9.73744527785,-0.596862257007
1711569319219144344,-0.0104719754308,0.438077628613,-0.012217304669299999,0.594763579397,-9.734979245660002,-0.547541538348
1711569319221669912,-0.0157079622149,0.42760565876999995,-0.0104719754308,0.727916979809,-9.73251344625,-0.498225475223
1711569319224195480,-0.0104719754308,0.418879032135,-0.00523598771542,0.861070380222,-9.73004764684,-0.448909412097
1711569319226721525,0.00174532923847,0.41015237569799995,0.0,0.9788785674439999,-9.748481912739999,-0.39774075149800003
1711569319229247093,0.00349065847695,0.396189749241,0.0139626339078,1.0503817784799998,-9.829847739,-0.341031302189
1711569319231772661,-0.0069813169539,0.380481779575,0.033161256462300004,1.12188498952,-9.91121356526,-0.284321852879
1711569319234298229,-0.0296705961227,0.36302846670199995,0.054105207324,1.19338820056,-9.99257939151,-0.22761240356899998
1711569319236824274,-0.054105207324,0.34382987022399997,0.07853981852530001,1.19176328623,-9.997463750760001,-0.286307667562
1711569319239349842,-0.07679449021819999,0.324631243944,0.10471975803400001,0.99452239793,-9.797757460549999,-0.6536688207169999
1711569319241875648,-0.08901178836819999,0.308923274279,0.13788101077099998,0.7972628896989999,-9.59803231768,-1.0210646534899999
1711569319244401455,-0.0837758034468,0.296705961227,0.169296935201,0.600003381467,-9.39830717482,-1.38846048626
1711569319246927261,-0.0523598790169,0.293215304613,0.188495561481,0.425284228368,-9.33891387282,-1.5493576047100002
1711569319249452829,-0.012217304669299999,0.294960647821,0.186750233173,0.30447419214899996,-9.61505111344,-1.2165136103799998
1711569319251978874,0.0157079622149,0.30194196105,0.167551606894,0.183641346521,-9.89124048987,-0.8836067737960001
1711569319254504442,0.0209439508617,0.310668617487,0.134390354156,0.0628313103016,-10.1673777305,-0.5507627794659999
1711569319257030249,0.00523598771542,0.319395244122,0.09250245243310001,0.0328598977067,-10.2712388921,-0.449711764348
1711569319259556055,-0.0209439508617,0.32288590073600004,0.0506145469844,0.19806080451400002,-10.0049448619,-0.846687076142
1711569319262082815,-0.0471238903701,0.324631243944,0.024434609338599998,0.363324086593,-9.73855028649,-1.2438122747799998
1711569319264608622,-0.0628318488598,0.324631243944,0.0191986225545,0.528524993401,-9.47225625631,-1.64078758658
1711569319267134428,-0.0523598790169,0.32637655735,0.0314159244299,0.57693751363,-9.34123512258,-1.7899026552200001
1711569319269660473,-0.0191986225545,0.333357870579,0.0506145469844,0.399391422623,-9.47192879205,-1.45946965584
1711569319272186279,0.022689279168799998,0.34557518363000006,0.0593411922455,0.22186208915199998,-9.60261012612,-1.1290678441
1711569319274712086,0.057595863938300004,0.36477380990999997,0.0488692186773,0.04433275568,-9.73329146018,-0.7986660323549999
1711569319277238131,0.0680678412318,0.38397243619000004,0.0209439508617,0.0210167735109,-9.80211060017,-0.599158589896
1711569319279763699,0.054105207324,0.403171062469,-0.0174532923847,0.267526918292,-9.7626688044,-0.628739801876
1711569319282289743,0.024434609338599998,0.41189768910400004,-0.0523598790169,0.514083605156,-9.72321956187,-0.658326598905
1711569319284815788,-0.00523598771542,0.41189768910400004,-0.0733038261533,0.7606402920209999,-9.683770319330002,-0.687913395934
1711569319287341595,-0.0296705961227,0.401425719261,-0.0663225129247,0.897742077059,-9.6214795315,-0.759377114625
1711569319289867401,-0.0401425734162,0.38397243619000004,-0.0279252678156,0.860754168221,-9.5228452678,-0.897465323605
1711569319292393208,-0.033161256462300004,0.36651915311800004,0.024434609338599998,0.823766259384,-9.4242110041,-1.0355535325799998
1711569319294919252,-0.0139626339078,0.354301840067,0.0733038261533,0.786774859145,-9.32556743001,-1.1736547761299998
1711569319297445059,0.00349065847695,0.35081118345299994,0.0977384373546,0.6912863075139999,-9.32175218392,-1.13622897059
1711569319299971104,0.0157079622149,0.356047153473,0.0977384373546,0.511282837503,-9.454905446849999,-0.8452644587579999
1711569319302497149,0.0157079622149,0.371755123138,0.0750491544604,0.331279367491,-9.58805870978,-0.554299946923
1711569319305022955,0.00523598771542,0.387463092804,0.0401425734162,0.151292886953,-9.72119940515,-0.26336289752500003
1711569319307549000,-0.0174532923847,0.390953749418,0.00523598771542,0.171500591819,-9.75850588767,-0.292949307938
1711569319310075045,-0.0506145469844,0.378736436367,-0.0069813169539,0.45505424545900003,-9.669741178939999,-0.744169459831
1711569319312601089,-0.0750491544604,0.36477380990999997,0.00523598771542,0.7386078990989999,-9.58097647021,-1.19538961172
1711569319315126896,-0.0750491544604,0.354301840067,0.038397245109099996,1.0221347897700002,-9.49222013945,-1.6465671755899998
1711569319317653179,-0.0488692186773,0.34906584024400006,0.0750491544604,1.03217963217,-9.52115776645,-1.73237002093
1711569319320178986,-0.012217304669299999,0.34906584024400006,0.10646508634099999,0.714121330146,-9.69128192171,-1.37979377057
1711569319322705030,0.0174532923847,0.356047153473,0.12217304855599999,0.39603300563199995,-9.86142213551,-1.02718423945
1711569319325231314,0.038397245109099996,0.370009809732,0.111701071262,0.07791465862329999,-10.0315784078,-0.674541427589
1711569319327757120,0.0471238903701,0.382227092981,0.0680678412318,-0.0211531792623,-10.062774214400001,-0.553907227154
1711569319330283165,0.033161256462300004,0.387463092804,0.0139626339078,0.11938746785999999,-9.941958536689999,-0.687051010732
1711569319332809210,-0.00174532923847,0.38397243619000004,-0.0279252678156,0.25992811498199997,-9.82114285902,-0.8201947943089999
1711569319335335493,-0.04363323003050001,0.371755123138,-0.0488692186773,0.400482026912,-9.70031577827,-0.953351144548
1711569319337862253,-0.0610865242779,0.36128315329599997,-0.0471238903701,0.508976058522,-9.616488727150001,-1.03346663047
1711569319340388536,-0.04363323003050001,0.35255649685900003,-0.0279252678156,0.5854176567239999,-9.5696375031,-1.06059105331
1711569319342914581,-0.0104719754308,0.34732052683799997,0.00174532923847,0.661852040731,-9.52279070065,-1.0877129162799999
1711569319345439672,0.0104719754308,0.34557518363000006,0.0349065847695,0.738257567964,-9.47596158459,-1.11482453976
1711569319347966909,0.0157079622149,0.35081118345299994,0.0558505356312,0.752788348048,-9.531035006980002,-1.0348551914700002
1711569319350492954,0.012217304669299999,0.357792496681,0.0523598790169,0.7108727130329999,-9.67897251765,-0.8573301666769999
1711569319353018999,0.0069813169539,0.359537810087,0.0314159244299,0.668957078017,-9.826910028310001,-0.6798051418880001
1711569319355545282,-0.008726646192370001,0.356047153473,0.0069813169539,0.6270374868299999,-9.97486150193,-0.502263361552
1711569319358071566,-0.0418879017234,0.34557518363000006,0.0,0.64302633967,-9.996221664360002,-0.587329438032
1711569319360597610,-0.0802851468325,0.329867213964,0.008726646192370001,0.707131089044,-9.91239229372,-0.8905941562819999
1711569319363123894,-0.09250245243310001,0.312413930893,0.024434609338599998,0.771241888891,-9.828555010910001,-1.19388749791
1711569319365649939,-0.0680678412318,0.300196617842,0.0418879017234,0.835346638265,-9.74472564027,-1.49715221616
1711569319368175983,-0.026179939508400002,0.294960647821,0.0610865242779,0.780236957911,-9.75767086504,-1.51991036889
1711569319370702505,0.0,0.30368727445599997,0.0802851468325,0.634744498153,-9.84398004,-1.33003039682
1711569319373228550,0.00174532923847,0.32114058733,0.09075711667539998,0.48927949757399997,-9.93027292559,-1.1401862613
1711569319375754833,0.0,0.33859387040100003,0.07679449021819999,0.34380076740500004,-10.0165739559,-0.950324207508
1711569319378281116,0.00523598771542,0.34557518363000006,0.0471238903701,0.374850845086,-9.994914937999999,-0.9617908316249999
1711569319380807161,0.0104719754308,0.34732052683799997,0.0209439508617,0.527730511785,-9.89874862594,-1.11220468661
1711569319383333445,0.00523598771542,0.34557518363000006,0.0157079622149,0.6806246079,-9.80257323731,-1.26263273828
1711569319385859966,0.0,0.34382987022399997,0.0279252678156,0.833533133432,-9.7063887721,-1.4130749866299999
1711569319388386011,0.00523598771542,0.33859387040100003,0.04363323003050001,0.837822652158,-9.658743101919999,-1.33302504762
